,Car Brand,Model,Price,Model Year,Location,Fuel,Driven (Kms),Gear,Ownership,EMI (monthly)
2497,Toyota,YARISG CVT,979299,2020,Noida,Petrol,44823,Automatic,1,21784
2498,Renault,TRIBER1.0 RXZ,786899,2021,Noida,Petrol,1599,Manual,1,17504
2499,KIA,,1389299,2021,Noida,Diesel,38187,,1,30904
2500,Honda,Amaze1.2 VXMT I VTEC,945599,2022,Noida,Petrol,3031,Manual,1,21034
2501,Honda,Amaze1.2 V CVT I VTEC,784599,2019,Noida,Petrol,13291,Automatic,2,17453
2502,Honda,CityV MT PETROL,1096749,2020,Noida,Petrol,4216,Manual,1,24397
2503,KIA,SELTOSHTX 1.5 PETROL MT,1383099,2020,Noida,Petrol,32799,Manual,1,30766
2504,Toyota,,1183499,2021,Noida,Petrol,6724,,1,26326
2505,Honda,Jazz1.2 VX I-VTECH,543799,2015,Noida,Petrol,28170,Manual,1,12097
2506,MG,HECTOR PLUSSHARP HYBRID PETROL,1848299,2020,Noida,Petrol,12185,Manual,2,41114
2507,Hyundai,New Elantra1.6 SX AT O,1447599,2019,Noida,Diesel,11594,Automatic,1,32201
2508,Honda,CityV MT PETROL,912699,2019,Noida,Petrol,38050,Manual,1,20302
2509,Maruti,Alto K10VXI,408999,2018,Noida,Petrol,2920,Manual,1,9098
2510,MG,HECTORSHARP 2.0 DIESEL,1518299,2019,Noida,Diesel,50353,Manual,1,33774
2511,Hyundai,XcentS 1.2,445599,2015,Noida,Petrol,35557,Manual,1,9912
2512,Honda,Amaze1.2 SAT I VTEC,542399,2016,Noida,Petrol,48381,Automatic,2,12065
2513,Maruti,Wagon R 1.0LXI,342699,2014,Noida,Petrol,59277,Manual,1,7623
2514,Maruti,BalenoDELTA 1.2 K12,668599,2019,Noida,Petrol,12452,Manual,2,14873
2515,Honda,CityV MT PETROL,557699,2014,Noida,Petrol,91673,Manual,2,12406
2516,Maruti,SwiftVXI AMT,626699,2018,Noida,Petrol,34110,Automatic,1,13941
2517,MG,HECTORSUPER DIESEL,1516099,2019,Noida,Diesel,52465,Manual,2,33725
2518,Mahindra,,818399,2020,Noida,Petrol,22100,,1,18205
2519,Honda,CityVX MT PETROL,1284799,2020,Noida,Petrol,6873,Manual,1,28580
2520,Maruti,Wagon R 1.0VXI AMT,510899,2018,Noida,Petrol,15854,Automatic,1,11365
2521,Renault,Kwid1.0 RXT Opt,452199,2020,Noida,Petrol,10572,Manual,2,10059
2522,Maruti,DzireVXI,631299,2017,Noida,Petrol,18949,Manual,1,14043
2523,Honda,Amaze1.2 S (O) MT I VTEC,506299,2018,Noida,Petrol,58093,Manual,2,11262
2524,Maruti,BalenoDELTA 1.2 K12 AT,527799,2016,Noida,Petrol,26314,Automatic,2,11741
2525,Tata,TiagoXE 1.2 REVOTRON,460599,2019,Noida,Petrol,14201,Manual,1,10246
2526,Mahindra,XUV 3OOW8(O),897899,2019,Noida,Diesel,68515,Manual,2,19973
2527,Hyundai,Elite i20Magna Executive 1.2,581799,2018,Noida,Petrol,15702,Manual,1,12942
2528,Honda,Amaze1.2 VXMT I VTEC,720399,2018,Noida,Petrol,1546,Manual,1,16025
2529,Honda,WR-V1.2 i-VTEC VX MT,715999,2017,Noida,Petrol,51606,Manual,2,15927
2530,Honda,CityS MT PETROL,391699,2010,Noida,Petrol,39565,Manual,1,8713
2531,Mahindra,,1092499,2021,Noida,Petrol,5184,,1,24302
2532,Maruti,CiazALPHA 1.5 MT VTVT SHVS,1133599,2021,Noida,Petrol,4708,Manual,1,25216
2533,Hyundai,Creta1.5 SX (O) AT,1755399,2020,Noida,Petrol,16315,Automatic,1,39048
2534,Hyundai,Grand i10SPORTZ 1.2 KAPPA VTVT,521999,2019,Noida,Petrol,37953,Manual,2,11612
2535,Tata,TiagoXTA 1.2 PETROL,684599,2021,Noida,Petrol,6990,Automatic,1,15229
2536,Maruti,CelerioVXI AMT,574699,2020,Noida,Petrol,10515,Automatic,1,12784
2537,Maruti,CelerioZXI AMT,607599,2021,Noida,Petrol,9278,Automatic,1,13516
2538,Maruti,SwiftLXI,376899,2013,Noida,Petrol,53244,Manual,1,8384
2539,Hyundai,XcentS 1.2,449799,2015,Noida,Petrol,41535,Manual,1,10006
2540,Honda,Amaze1.2 EMT I VTEC,418099,2014,Noida,Petrol,49342,Manual,1,9300
2541,Maruti,SwiftZXI+,762599,2020,Noida,Petrol,14030,Manual,1,16964
2542,Maruti,AltoLXI,188099,2010,Noida,Petrol,55163,Manual,1,4184
2543,Tata,HarrierXZA  DUAL TONE,2086999,2021,Noida,Diesel,16826,Automatic,1,46424
2544,Mahindra,ScorpioS10,1074399,2017,Noida,Diesel,52999,Manual,1,23899
2545,BMW,X3XDRIVE 20D,1126499,2013,Noida,Diesel,71180,Automatic,2,25058
2546,Hyundai,GRAND I10 NIOSSPORTZ PETROL,676399,2020,Noida,Petrol,16489,Manual,1,15046
2547,KIA,,1544149,2021,Noida,Diesel,14458,,1,34349
2548,Mahindra,XUV500W9 AT,1883699,2021,Noida,Diesel,20809,Automatic,1,41902
2549,Maruti,New  Wagon-RZXI 1.2,608599,2020,Noida,Petrol,12418,Manual,1,13538
2550,Hyundai,i20MAGNA O 1.2,342799,2013,Noida,Petrol,59194,Manual,2,7625
2551,MG,HECTORSHARP DCT PETROL,1634199,2019,Noida,Petrol,38903,Automatic,1,36352
2552,Toyota,Corolla AltisG AT,1389899,2017,Noida,Petrol,75422,Automatic,1,30918
2553,Maruti,CiazALPHA 1.3 DDIS SHVS,903299,2019,Noida,Diesel,35969,Manual,1,20093
2554,Maruti,IGNISSIGMA 1.2 K12,466099,2018,Noida,Petrol,18645,Manual,1,10368
2555,Hyundai,GRAND I10 NIOSSPORTZ 1.2 AT,725799,2019,Noida,Petrol,32873,Automatic,1,16145
2556,Hyundai,Creta1.4 S CRDI,957899,2019,Noida,Diesel,71968,Manual,1,21308
2557,Maruti,BalenoDELTA 1.2 K12,604899,2018,Noida,Petrol,26445,Manual,1,13456
2558,Maruti,CelerioVXI AMT,339599,2014,Noida,Petrol,41822,Automatic,3,7554
2559,Maruti,S PRESSOVXI AGS,567399,2022,Noida,Petrol,244,Automatic,1,12621
2560,Ford,Ecosport1.5 TITANIUM TI VCT,630199,2016,Noida,Petrol,46901,Manual,2,14018
2561,Renault,,901699,2021,Noida,Petrol,7733,,1,20058
2562,Tata,NEXONXMA 1.2,787499,2019,Noida,Petrol,28467,Automatic,1,17517
2563,Renault,Kwid1.0 RXT Opt,473299,2021,Noida,Petrol,2863,Manual,1,10528
2564,Tata,TIGORXZ 1.2 REVOTRON OPT,534499,2018,Noida,Petrol,34014,Manual,1,11890
2565,Maruti,BalenoDELTA 1.2 K12,649799,2018,Noida,Petrol,8489,Manual,1,14454
2566,Maruti,SwiftVXI,603299,2019,Noida,Petrol,35953,Manual,1,13420
2567,Hyundai,Verna1.6 CRDI SX + AT,1149399,2018,Noida,Diesel,33499,Automatic,1,25568
2568,Honda,CivicZX CVT PETROL,1698999,2019,Noida,Petrol,45604,Automatic,1,37793
2569,Maruti,BalenoDELTA 1.2 K12,607999,2020,Noida,Petrol,29525,Manual,2,13525
2570,Tata,TIGORXZ PLUS 1.2 REVOTRON,814799,2021,Noida,Petrol,7089,Manual,1,18125
2571,Maruti,BalenoDELTA 1.2 K12,648799,2019,Noida,Petrol,24767,Manual,1,14432
2572,Maruti,New  Wagon-R1.0 Lxi (o) cng,683199,2021,Noida,Petrol + CNG,34542,Manual,1,15197
2573,Hyundai,VENUE1.0 TURBO GDI SX+ AT,1039999,2019,Noida,Petrol,57770,Automatic,1,23134
2574,Hyundai,Grand i10SPORTZ (O) 1.2 AT VTVT,595899,2017,Noida,Petrol,16636,Automatic,1,13255
2575,Hyundai,Grand i10SPORTZ 1.2 KAPPA VTVT,530699,2019,Noida,Petrol,39642,Manual,1,11805
2576,Honda,CityV MT PETROL,880599,2018,Noida,Petrol,23860,Manual,1,19588
2577,Maruti,CelerioZXI OPT AMT,422099,2017,Noida,Petrol,81353,Automatic,1,9389
2578,Skoda,Rapid1.0 AMBITION TSI AT,1167399,2020,Noida,Petrol,16292,Automatic,2,25968
2579,Maruti,New  Wagon-RZXI 1.2,608599,2020,Noida,Petrol,10777,Manual,1,13538
2580,Renault,KwidRXL,321799,2018,Noida,Petrol,55187,Manual,2,7158
2581,Honda,Jazz1.2 S MT,543799,2018,Noida,Petrol,50506,Manual,2,12097
2582,Maruti,BalenoZETA 1.2 K12,578099,2016,Noida,Petrol,22535,Manual,1,12859
2583,MG,HECTORSHARP DCT PETROL,1778399,2019,Noida,Petrol,36621,Automatic,1,39560
2584,Hyundai,Creta1.6 VTVT SX AUTO,1353699,2019,Noida,Petrol,26097,Automatic,2,30112
2585,Volkswagen,PoloGT TSI 1.2 PETROL AT,705499,2019,Noida,Petrol,53365,Automatic,1,15693
2586,Maruti,Vitara BrezzaVDI OPT,647599,2017,Noida,Diesel,28496,Manual,2,14405
2587,Hyundai,Creta1.6 SX PLUS PETROL,785599,2015,Noida,Petrol,38818,Manual,2,17475
2588,Renault,Kwid1.0 RXL,332399,2018,Noida,Petrol,42340,Manual,1,7394
2589,Maruti,CiazVXI PLUS,686399,2016,Noida,Petrol,14253,Manual,1,15269
2590,Volkswagen,TIGUANHIGHLINE A/T,2139099,2018,Noida,Diesel,74860,Automatic,1,47583
2591,Hyundai,CretaS PETROL MT,1328499,2020,Noida,Petrol,7757,Manual,1,29552
2592,KIA,,1314099,2020,Noida,Petrol,19359,,1,29231
2593,Renault,KwidRXT,342199,2018,Noida,Petrol,25236,Manual,1,7612
2594,Honda,Amaze1.2 V CVT I VTEC,773999,2018,Noida,Petrol,23495,Automatic,1,17217
2595,Honda,CityV MT PETROL,923399,2019,Noida,Petrol,29922,Manual,1,20541
2596,Hyundai,i20ERA 1.4 CRDI,306299,2013,Noida,Diesel,30354,Manual,1,6813
2597,Hyundai,Creta1.6 VTVT SX AUTO,1353699,2019,Noida,Petrol,31594,Automatic,1,30112
2598,Hyundai,VernaFLUIDIC 1.6 SX VTVT OPT AT,523299,2013,Noida,Petrol,60368,Automatic,2,11640
2599,Volkswagen,PoloCOMFORTLINE 1.2L PETROL,434999,2015,Noida,Petrol,86070,Manual,1,9676
2600,Maruti,BalenoDELTA 1.2 K12,655499,2019,Noida,Petrol,26288,Manual,1,14581
2601,Hyundai,Elite i20ASTA 1.2 (O),674299,2018,Noida,Petrol,87715,Manual,1,14999
2602,Maruti,BalenoDELTA 1.2 K12,711199,2020,Noida,Petrol,36411,Manual,1,15820
2603,Mahindra,,929799,2020,Noida,Petrol,17763,,1,20683
2604,Nissan,,841249,2021,Noida,Petrol,13713,,1,18713
2605,Hyundai,Creta1.6 VTVT SX AUTO,1407599,2020,Noida,Petrol,29081,Automatic,1,31311
2606,Maruti,S CrossSIGMA 1.5 SHVS,941199,2022,Noida,Petrol,1189,Manual,1,20936
2607,Toyota,Corolla AltisGL,1136899,2017,Noida,Petrol,58885,Manual,1,25290
2608,Toyota,,1029499,2021,Noida,Petrol,18042,,2,22901
2609,Renault,Kwid1.0 RXT Opt AT,500799,2021,Noida,Petrol,35187,Automatic,1,11140
2610,Hyundai,GRAND I10 NIOSSPORTZ 1.2 AT,725699,2020,Noida,Petrol,7840,Automatic,2,16143
2611,Renault,Kwid1.0 RXT Opt,414699,2019,Noida,Petrol,50466,Manual,1,9225
2612,Maruti,SwiftZXI,446999,2014,Noida,Petrol,63278,Manual,1,9943
2613,Honda,JazzVX 1.2 CVT,953799,2021,Noida,Petrol,7460,Automatic,1,21217
2614,Honda,WR-V1.2 i-VTEC S MT,665799,2018,Noida,Petrol,18136,Manual,2,14810
2615,Maruti,,1108699,2021,Noida,Petrol,5268,,1,24662
2616,Hyundai,Elite i201.2 SPORTS PLUS VTVT,707299,2019,Noida,Petrol,30078,Manual,1,15733
2617,Honda,Jazz1.2 ZX MT,893899,2020,Noida,Petrol,10535,Manual,1,19884
2618,Maruti,BalenoDELTA 1.2 K12,659099,2019,Noida,Petrol,24453,Manual,2,14661
2619,Hyundai,Grand i10SPORTZ 1.2 KAPPA VTVT,482799,2016,Noida,Petrol,46106,Manual,1,10740
2620,Maruti,AltoLXI OPT,428399,2021,Noida,Petrol,2229,Manual,1,9529
2621,Maruti,IGNISDELTA 1.2 K12,642999,2021,Noida,Petrol,12799,Manual,1,14303
2622,Maruti,Vitara BrezzaZDI PLUS DUAL TONE,788599,2017,Noida,Diesel,38072,Manual,1,17542
2623,Maruti,BalenoSIGMA 1.2 K12,523999,2017,Noida,Petrol,23514,Manual,1,11656
2624,MG,HECTORSHARP DCT PETROL,1804899,2020,Noida,Petrol,33016,Automatic,1,40149
2625,Mahindra,,962499,2021,Noida,Petrol,8928,,2,21410
2626,Maruti,Vitara BrezzaZXI +,982499,2021,Noida,Petrol,22317,Manual,1,21855
2627,Maruti,CelerioZXI AMT,435599,2016,Noida,Petrol,32649,Automatic,1,9690
2628,Hyundai,i10MAGNA 1.1 IRDE2,330899,2015,Noida,Petrol,72272,Manual,2,7361
2629,Maruti,BalenoDELTA 1.2 K12,679799,2019,Noida,Petrol,16402,Manual,1,15122
2630,Honda,CityV MT PETROL,1076199,2020,Noida,Petrol,24280,Manual,1,23939
2631,Mahindra,Kuv100K8 5 STR,353499,2016,Noida,Petrol,71116,Manual,1,7863
2632,Maruti,IGNISZETA 1.2 K12,519499,2017,Noida,Petrol,21204,Manual,1,11556
2633,Maruti,AltoLXI,170299,2010,Noida,Petrol,48001,Manual,2,3788
2634,Maruti,,1019399,2021,Noida,Petrol,15291,,2,22676
2635,Honda,JazzZX CVT,1000099,2020,Noida,Petrol,9871,Automatic,1,22247
2636,Maruti,BalenoDELTA 1.2 K12,660999,2019,Noida,Petrol,29383,Manual,1,14704
2637,Honda,WR-V1.2 i-VTEC VX MT,813199,2019,Noida,Petrol,43575,Manual,1,18089
2638,KIA,SELTOSHTK PLUS AT 1.5 DIESEL,1465299,2020,Noida,Diesel,33981,Automatic,2,32595
2639,Hyundai,Grand i10SPORTZ 1.2 KAPPA VTVT,458599,2016,Noida,Petrol,41119,Manual,1,10201
2640,Maruti,BalenoDELTA 1.2 K12,725599,2020,Noida,Petrol,4260,Manual,1,16141
2641,Mahindra,TharLX  4WD AT CONVERTIBLE,1696099,2021,Noida,Petrol,4222,Automatic,1,37729
2642,Hyundai,Grand i10MAGNA 1.2 KAPPA VTVT,477220,2017,Noida,Petrol,18003,Manual,1,10615
2643,KIA,SELTOSGTX + AT PETROL,1659099,2019,Noida,Petrol,37357,Automatic,1,36906
2644,Maruti,BalenoDELTA 1.2 K12,643239,2019,Noida,Petrol,22380,Manual,1,14308
2645,Ford,Ecosport1.5 TITANIUM TI VCT,702699,2016,Noida,Petrol,53040,Manual,1,15631
2646,Maruti,CelerioVXI,470699,2019,Noida,Petrol,27718,Manual,1,10470
2647,Tata,ALTROZXZ 1.2,822499,2022,Noida,Petrol,9734,Manual,1,18296
2648,Maruti,BalenoDELTA 1.2 K12,675199,2019,Noida,Petrol,25647,Manual,1,15019
2649,Maruti,IGNISALPHA 1.2 K12 AMT,670699,2019,Noida,Petrol,25350,Automatic,1,14919
2650,Hyundai,Creta1.5 SX (O) AT,1766599,2020,Noida,Petrol,31437,Automatic,1,39297
2651,KIA,SELTOSHTK PLUS 1.5 DIESEL,1307499,2019,Noida,Diesel,25067,Manual,1,29085
2652,Maruti,Vitara BrezzaVXI,792799,2020,Noida,Petrol,42315,Manual,2,17635
2653,Maruti,RitzZXI,227499,2009,Noida,Petrol,56793,Manual,1,5061
2654,Mahindra,XUV500W8 FWD,969399,2017,Noida,Diesel,84279,Manual,2,21564
2655,Tata,ALTROZXZ 1.2,804899,2021,Noida,Petrol,10789,Manual,1,17905
2656,Hyundai,Elite i20ASTA 1.2,602099,2017,Noida,Petrol,25775,Manual,2,13393
2657,Maruti,DzireVXI,741999,2021,Noida,Petrol,14400,Manual,1,16505
2658,Maruti,Alto K10VXI (O) AMT,407299,2018,Noida,Petrol,13002,Automatic,2,9060
2659,Maruti,CiazZDI+ SHVS,643799,2017,Noida,Diesel,57281,Manual,2,14321
2660,MG,HECTORSHARP DCT PETROL,1737199,2020,Noida,Petrol,34236,Automatic,1,38643
2661,Datsun,Redi GoA,328049,2019,Noida,Petrol,27411,Manual,1,7297
2662,Maruti,SwiftVDI ABS,432499,2015,Noida,Diesel,46245,Manual,1,9621
2663,Maruti,BalenoDELTA 1.2 K12,671599,2019,Noida,Petrol,24539,Manual,1,14939
2664,Renault,KwidRXL,353599,2019,Noida,Petrol,35525,Manual,2,7866
2665,Maruti,New  Wagon-R1.0 Lxi (o) cng,684099,2021,Noida,Petrol + CNG,16511,Manual,1,15217
2666,Hyundai,VernaSX PETROL MT,1191899,2021,Noida,Petrol,20361,Manual,1,26513
2667,Hyundai,VernaFLUIDIC 1.6 VTVT SX AT,713499,2016,Noida,Petrol,13728,Automatic,2,15871
2668,Maruti,SwiftVXI AMT,622999,2019,Noida,Petrol,45067,Automatic,2,13858
2669,Maruti,BalenoZETA 1.2 K12,647999,2018,Noida,Petrol,30672,Manual,1,14414
2670,Honda,WR-V1.2 i-VTEC VX MT,755199,2018,Noida,Petrol,41604,Manual,1,16799
2671,Tata,TiagoXE 1.2 REVOTRON,425099,2018,Noida,Petrol,33114,Manual,1,9456
2672,Maruti,CelerioVXI,441899,2019,Noida,Petrol,33888,Manual,2,9830
2673,Honda,Amaze1.2 V CVT I VTEC,794399,2019,Noida,Petrol,29577,Automatic,1,17671
2674,Hyundai,Elite i201.2 SPORTS PLUS VTVT,698099,2020,Noida,Petrol,28785,Manual,1,15529
2675,Maruti,S PRESSOVXI PLUS AGS,528499,2020,Noida,Petrol,2258,Automatic,1,11756
2676,Renault,KwidRXL,404099,2019,Noida,Petrol,5660,Manual,1,8989
2677,Maruti,CelerioVXI,466049,2018,Noida,Petrol,12407,Manual,1,10367
2678,Honda,WR-V1.2 i-VTEC VX MT,671699,2017,Noida,Petrol,84302,Manual,1,14942
2679,Hyundai,Creta1.6 S,857499,2015,Noida,Petrol,49814,Manual,1,19075
2680,Datsun,Redi GoT (O),457499,2021,Noida,Petrol,7323,Manual,1,10177
2681,Maruti,AltoLXI,384399,2021,Noida,Petrol,2303,Manual,1,8551
2682,Maruti,Vitara BrezzaVDI,720899,2018,Noida,Diesel,28057,Manual,1,16036
2683,Maruti,CelerioZXI AMT,448699,2017,Noida,Petrol,40735,Automatic,1,9981
2684,KIA,SELTOSHTX+ AT 1.5 DIESEL,1539699,2020,Noida,Diesel,32605,Automatic,2,34250
2685,Mahindra,ScorpioS5,1046899,2018,Noida,Diesel,56538,Manual,1,23288
2686,Hyundai,NEW SANTRO1.1 MAGNA AMT,527699,2019,Noida,Petrol,20498,Automatic,1,11738
2687,Toyota,YARISJ CVT,905999,2019,Noida,Petrol,13618,Automatic,1,20153
2688,Honda,CityVX MT DIESEL,675099,2016,Noida,Diesel,49653,Manual,1,15017
2689,Maruti,CelerioVXI,432099,2017,Noida,Petrol,25646,Manual,1,9612
2690,Maruti,Wagon R 1.0VXI PLUS,425299,2018,Noida,Petrol,60264,Manual,2,9461
2691,Honda,WR-V1.2 i-VTEC S MT,648099,2017,Noida,Petrol,39333,Manual,1,14417
2692,Maruti,Alto K10VXI,218899,2012,Noida,Petrol,87463,Manual,1,4869
2693,Honda,WR-V1.2 i-VTEC VX MT,758499,2017,Noida,Petrol,18954,Manual,1,16872
2694,Hyundai,Tucson New2WD AT GLS PETROL,2139499,2019,Noida,Petrol,38848,Automatic,1,47592
2695,Ford,Ecosport1.5 TITANIUM TI VCT,719499,2018,Noida,Petrol + CNG,89846,Manual,1,16005
2696,Mahindra,TharCRDE 4X4 BS IV,710699,2017,Noida,Diesel,14613,Manual,2,15809
2697,Hyundai,Elite i201.2 SPORTS PLUS VTVT,702299,2019,Noida,Petrol,45805,Manual,1,15622
2698,Renault,Kwid1.0 RXT Opt,342999,2018,Noida,Petrol,75123,Manual,1,7630
2699,Renault,KwidRXT,342799,2017,Noida,Petrol,25910,Manual,2,7625
2700,Maruti,IGNISDELTA 1.2 K12 AMT,567899,2018,Noida,Petrol,44161,Automatic,1,12633
2701,Hyundai,NEW SANTROASTA 1.1 MT,558899,2019,Noida,Petrol,12664,Manual,1,12432
2702,Hyundai,i20SPORTZ 1.4 CRDI,336499,2013,Noida,Diesel,65005,Manual,1,7485
2703,Maruti,BalenoDELTA 1.2 K12,662399,2019,Noida,Petrol,45522,Manual,1,14735
2704,Tata,TIGORXZ PLUS 1.2 REVOTRON,814799,2021,Noida,Petrol,9553,Manual,1,18125
2705,Hyundai,CretaS CRDI,1450499,2021,Noida,Diesel,34068,Manual,1,32266
2706,Hyundai,Grand i10MAGNA 1.2 VTVT,472699,2018,Noida,Petrol,39304,Manual,1,10515
2707,Maruti,Alto K10VXI,331199,2017,Noida,Petrol,95218,Manual,1,7367
2708,Hyundai,,1138899,2021,Noida,Diesel,27082,,1,25334
2709,Maruti,New  Wagon-RZXI 1.2,608599,2020,Noida,Petrol,23797,Manual,1,13538
2710,Maruti,BalenoDELTA 1.2 K12,693699,2019,Noida,Petrol,21800,Manual,1,15431
2711,Tata,ALTROZXZ 1.2,827999,2020,Noida,Petrol,13937,Manual,1,18418
2712,Maruti,BalenoALPHA 1.2 K12,627149,2017,Noida,Petrol,23204,Manual,1,13951
2713,Hyundai,Elite i20Magna Executive 1.2,546899,2018,Noida,Petrol,44077,Manual,2,12165
2714,Hyundai,NEW SANTROSPORTZ 1.1,473899,2020,Noida,Petrol,17336,Manual,1,10542
2715,Maruti,BalenoDELTA 1.2 K12,525199,2016,Noida,Petrol,26114,Manual,1,11683
2716,Tata,ALTROZXZ 1.2,795399,2020,Noida,Petrol,37413,Manual,1,17693
2717,Maruti,BalenoZETA 1.2 K12,559099,2016,Noida,Petrol,59676,Manual,1,12437
2718,Hyundai,Grand i10SPORTZ 1.2 KAPPA VTVT,398899,2014,Noida,Petrol,50886,Manual,1,8873
2719,Hyundai,Creta1.6 SX AT CRDI,1603199,2020,Noida,Diesel,42396,Automatic,1,35662
2720,Maruti,Vitara BrezzaZDI,898599,2019,Noida,Diesel,23602,Manual,1,19989
2721,Skoda,RapidSTYLE 1.0TSI MT,1194199,2021,Noida,Petrol,9999,Manual,1,26564
2722,Maruti,AltoVXI,391299,2019,Noida,Petrol,13818,Manual,2,8704
2723,Maruti,BalenoDELTA 1.2 K12,597199,2019,Noida,Petrol,31923,Manual,2,13284
2724,Maruti,XL6ALPHA SHVS  MT,978599,2019,Noida,Petrol,38885,Manual,1,21768
2725,Honda,WR-V1.2 i-VTEC VX MT,709899,2017,Noida,Petrol,68354,Manual,1,15791
2726,Honda,Brio1.2 VX MT I VTEC,469299,2017,Noida,Petrol,30553,Manual,1,10439
2727,Audi,Q32.0 TDI MT S EDITION,1037699,2014,Noida,Diesel,93844,Manual,1,23083
2728,Maruti,Alto K10VXI,428299,2019,Noida,Petrol,5821,Manual,1,9527
2729,Ford,Ecosport1.5 TITANIUM TI VCT AT,717099,2017,Noida,Petrol,39026,Automatic,2,15951
2730,Maruti,DzireVXI,598699,2017,Noida,Petrol,54796,Manual,1,13318
2731,Hyundai,NEW SANTROSPORTZ 1.1,495799,2019,Noida,Petrol,28943,Manual,1,11029
2732,Renault,Kwid1.0 RXT Opt,422799,2019,Noida,Petrol,31621,Manual,1,9405
2733,Hyundai,Creta1.6 SX CRDI,1028899,2018,Noida,Diesel,40640,Manual,1,22887
2734,Maruti,CelerioVXI,511899,2019,Noida,Petrol + CNG,34338,Manual,1,11387
2735,Hyundai,Grand i10MAGNA 1.2 VTVT,393599,2015,Noida,Petrol,46249,Manual,1,8755
2736,Toyota,YARISG MT,984099,2021,Noida,Petrol,27388,Manual,1,21891
2737,Maruti,AltoLXI CNG,510799,2021,Noida,Petrol + CNG,23812,Manual,1,11362
2738,Ford,Ecosport1.5 TITANIUM TI VCT AT,1056849,2020,Noida,Petrol,12333,Automatic,1,23509
2739,Maruti,BalenoALPHA 1.2 K12,559999,2015,Noida,Petrol,65636,Manual,1,12457
2740,Maruti,Vitara BrezzaZDI,655399,2016,Noida,Diesel,26786,Manual,1,14579
2741,Hyundai,Creta1.6 S,805499,2015,Noida,Petrol,71587,Manual,1,17918
2742,Hyundai,Grand i10Sportz(O) 1.2 MT,471299,2017,Noida,Petrol,42016,Manual,2,10484
2743,Hyundai,Grand i10SPORTZ 1.2 KAPPA VTVT,428299,2016,Noida,Petrol,19577,Manual,1,9527
2744,Tata,NEXONXZA+ SUNROOF 1.2 RTN,1088799,2021,Noida,Petrol,7446,Automatic,1,24220
2745,Hyundai,i20 Active1.2 S,541299,2015,Noida,Petrol,70259,Manual,1,12041
2746,Maruti,Alto 800LXI,300099,2017,Noida,Petrol,17800,Manual,2,6676
2747,Maruti,BalenoZETA 1.2 K12,728199,2019,Noida,Petrol,19398,Manual,1,16198
2748,Maruti,Vitara BrezzaZDI PLUS,959699,2019,Noida,Diesel,30973,Manual,1,21348
2749,Hyundai,Elite i20SPORTZ 1.2,547799,2016,Noida,Petrol,46473,Manual,2,12185
2750,Tata,ALTROZXZ 1.2,822499,2020,Noida,Petrol,32106,Manual,1,18296
2751,Maruti,BalenoDELTA 1.2 K12,525199,2016,Noida,Petrol,40459,Manual,2,11683
2752,Maruti,BalenoZETA 1.2 K12,566199,2016,Noida,Petrol,52677,Manual,1,12595
2753,Hyundai,Elite i20Magna Executive Diesel,668899,2018,Noida,Diesel,57975,Manual,1,14879
2754,Mahindra,TharLX D 4*4 MT HT,1702699,2021,Noida,Diesel,6962,Manual,1,37876
2755,Maruti,BalenoDELTA 1.2 K12,595899,2018,Noida,Petrol,50712,Manual,1,13255
2756,Maruti,RitzLXI,233899,2011,Noida,Petrol,78068,Manual,2,5203
2757,Tata,,773599,2021,Noida,Petrol,13351,,1,17208
2758,Maruti,BalenoDELTA 1.2 K12,639799,2019,Noida,Petrol,28920,Manual,2,14232
2759,Hyundai,EonMAGNA PLUS,305699,2015,Noida,Petrol,43616,Manual,2,6800
2760,Maruti,Alto 800LXI,340599,2019,Noida,Petrol,8474,Manual,1,7576
2761,Mahindra,XUV500W8 FWD AT,1125299,2017,Noida,Diesel,90501,Automatic,1,25032
2762,Hyundai,Grand i10Sportz(O) 1.2 MT,523899,2017,Noida,Petrol,34652,Manual,1,11654
2763,Maruti,CiazALPHA 1.5 MT VTVT SHVS,1134299,2021,Noida,Petrol,9758,Manual,1,25232
2764,Maruti,BalenoDELTA 1.2 K12,525199,2016,Noida,Petrol,40552,Manual,1,11683
2765,Maruti,S CrossALPHA SHVS,875299,2018,Noida,Diesel,56102,Manual,1,19471
2766,Hyundai,Grand i10ASTA 1.2 KAPPA VTVT,460899,2016,Noida,Petrol,80982,Manual,2,10252
2767,Hyundai,Grand i10SPORTZ 1.2 KAPPA VTVT,427799,2016,Noida,Petrol,62740,Manual,2,9516
2768,Maruti,CiazVXI PLUS,586799,2016,Noida,Petrol,99521,Manual,1,13053
2769,Toyota,Etios LivaG SP,376599,2013,Noida,Petrol,36330,Manual,1,8377
2770,Maruti,CiazDELTA 1.3 DDIS SHVS,635899,2017,Noida,Diesel,55856,Manual,1,14145
2771,Maruti,BalenoDELTA 1.2 K12,480449,2017,Noida,Petrol,64181,Manual,1,10687
2772,Maruti,Vitara BrezzaVDI,723399,2018,Noida,Diesel,49770,Manual,2,16092
2773,Hyundai,Grand i10SPORTZ 1.2 KAPPA VTVT,458799,2016,Noida,Petrol,68268,Manual,1,10206
2774,Maruti,SwiftVXI,370299,2014,Noida,Petrol,61811,Manual,2,8237
2775,BMW,X1SDRIVE 20D,1619599,2016,Noida,Diesel,31705,Automatic,2,36027
